order_id,order_date,customer_id,customer_name,region,segment,product,category,sales,profit,quantity,discount
1070,2025-12-05,1080,Ali Khan,North,Home Office,Headphones,Office Supplies,68.33,-275.23,10,0.03
1071,2025-12-06,1201,John Smith,North,Home Office,Printer,Furniture,854.68,-348.74,5,0.29
1072,2025-12-07,1157,Ali Khan,West,Home Office,Headphones,Technology,1780.14,654.13,7,0.31
1073,2025-12-08,1119,John Smith,South,Consumer,Chair,Office Supplies,1612.82,785.26,11,0.25
1074,2025-12-09,1058,Michael Lee,East,Consumer,Headphones,Technology,3967.25,1199.69,6,0.41
1075,2025-12-10,1214,Ali Khan,East,Corporate,Headphones,Technology,3418.78,85.03,10,0.43
1076,2025-12-11,1127,Ayesha Noor,North,Consumer,Tablet,Office Supplies,1532.8,-165.06,2,0.31
1077,2025-12-12,1223,Fatima Zahra,East,Home Office,Printer,Office Supplies,2315.83,258.01,13,0.01
1078,2025-12-13,1208,Fatima Zahra,South,Corporate,Tablet,Furniture,523.02,207.15,13,0.35
1079,2025-12-14,1114,John Smith,East,Home Office,Headphones,Furniture,4495.82,-235.06,13,0.21
1080,2025-12-15,1208,Ayesha Noor,North,Consumer,Printer,Technology,4680.35,844.57,3,0.28
1081,2025-12-16,1013,Ali Khan,North,Corporate,Chair,Furniture,4900.03,517.38,2,0.32
1082,2025-12-17,1008,Ayesha Noor,South,Home Office,Printer,Furniture,4349.34,942.25,12,0.18
1083,2025-12-18,1039,Ayesha Noor,South,Corporate,Laptop,Office Supplies,911.11,205.38,3,0.46
1084,2025-12-19,1236,Ali Khan,East,Corporate,Tablet,Furniture,278.67,151.4,1,0.07
1085,2025-12-20,1280,Michael Lee,East,Consumer,Printer,Technology,2919.0,445.15,8,0.34
1086,2025-12-21,1200,Ayesha Noor,North,Home Office,Chair,Furniture,4567.39,1254.81,6,0.0
1087,2025-12-22,1245,Ayesha Noor,South,Corporate,Desk,Technology,927.89,-419.44,13,0.46
1088,2025-12-23,1277,Michael Lee,South,Corporate,Headphones,Office Supplies,84.86,1109.67,2,0.06
1089,2025-12-24,1234,Ayesha Noor,South,Home Office,Printer,Technology,4037.21,237.98,8,0.05
1090,2025-12-25,1003,Ayesha Noor,East,Corporate,Headphones,Furniture,430.14,1209.24,6,0.17
1091,2025-12-26,1153,Ayesha Noor,South,Corporate,Mobile,Office Supplies,2097.84,1104.41,7,0.19
1092,2025-12-27,1028,Fatima Zahra,North,Corporate,Laptop,Furniture,3410.49,197.52,11,0.11
1093,2025-12-28,1108,Sara Ahmed,North,Home Office,Tablet,Office Supplies,1222.15,887.75,1,0.29
1094,2025-12-29,1097,Michael Lee,East,Home Office,Laptop,Office Supplies,465.61,-180.73,7,0.22
1095,2025-12-30,1214,Ayesha Noor,West,Home Office,Mobile,Furniture,3861.61,1292.56,3,0.02
1096,2025-12-31,1292,Fatima Zahra,East,Home Office,Mobile,Furniture,3169.37,308.98,11,0.16
1097,2026-01-01,1074,Michael Lee,West,Consumer,Tablet,Office Supplies,4943.03,411.25,12,0.41
1098,2026-01-02,1145,John Smith,South,Corporate,Printer,Office Supplies,1754.32,911.52,8,0.34
1099,2026-01-03,1127,John Smith,East,Home Office,Mobile,Furniture,355.72,1141.68,6,0.36
1100,2026-01-04,1041,Ayesha Noor,North,Corporate,Desk,Technology,3685.03,-27.31,4,0.35
1101,2026-01-05,1040,Fatima Zahra,South,Corporate,Headphones,Furniture,2632.58,822.7,11,0.16
1102,2026-01-06,1033,Fatima Zahra,North,Consumer,Headphones,Office Supplies,1105.36,284.0,8,0.05
1103,2026-01-07,1016,Michael Lee,South,Home Office,Chair,Furniture,3919.56,237.41,9,0.14
1104,2026-01-08,1164,Michael Lee,East,Home Office,Mobile,Technology,1058.59,880.05,10,0.42
1105,2026-01-09,1152,Fatima Zahra,West,Corporate,Mobile,Furniture,1340.28,274.37,2,0.49
1106,2026-01-10,1075,Michael Lee,South,Home Office,Desk,Office Supplies,508.02,192.22,6,0.25
1107,2026-01-11,1086,Fatima Zahra,West,Corporate,Laptop,Furniture,2027.19,1171.78,5,0.0
1108,2026-01-12,1116,Sara Ahmed,South,Corporate,Laptop,Office Supplies,2123.7,-297.45,5,0.07
1109,2026-01-13,1026,Fatima Zahra,North,Consumer,Headphones,Office Supplies,2597.08,851.79,10,0.16
1110,2026-01-14,1286,John Smith,North,Consumer,Headphones,Furniture,3559.37,-2.55,11,0.29
1111,2026-01-15,1133,Michael Lee,South,Consumer,Printer,Office Supplies,4535.2,-469.0,3,0.04
1112,2026-01-16,1218,Fatima Zahra,West,Corporate,Tablet,Office Supplies,731.78,-166.47,12,0.47
1113,2026-01-17,1167,Fatima Zahra,East,Home Office,Desk,Technology,319.02,713.32,8,0.18
1114,2026-01-18,1097,Michael Lee,East,Consumer,Tablet,Technology,141.73,918.25,14,0.46
1115,2026-01-19,1267,Sara Ahmed,North,Home Office,Tablet,Technology,760.93,-457.88,8,0.39
1116,2026-01-20,1236,Sara Ahmed,East,Consumer,Chair,Technology,3306.85,-427.15,12,0.38
1117,2026-01-21,1172,Michael Lee,North,Consumer,Tablet,Office Supplies,3651.01,1305.08,5,0.3
1118,2026-01-22,1189,Ali Khan,East,Corporate,Chair,Furniture,3943.2,-353.39,8,0.31
1119,2026-01-23,1121,Michael Lee,South,Consumer,Tablet,Office Supplies,1256.36,1288.36,10,0.32
1120,2026-01-24,1045,Michael Lee,North,Consumer,Desk,Office Supplies,1564.18,-43.67,8,0.31
1121,2026-01-25,1063,Sara Ahmed,North,Corporate,Chair,Office Supplies,2441.52,980.04,3,0.28
1122,2026-01-26,1129,Sara Ahmed,South,Home Office,Laptop,Furniture,362.76,119.47,2,0.49
1123,2026-01-27,1192,Michael Lee,North,Consumer,Chair,Technology,3075.15,1217.5,9,0.37
1124,2026-01-28,1180,Michael Lee,East,Corporate,Chair,Office Supplies,4919.49,900.91,2,0.39
1125,2026-01-29,1291,Michael Lee,East,Consumer,Desk,Office Supplies,1835.99,303.63,9,0.44
1126,2026-01-30,1281,Sara Ahmed,North,Corporate,Desk,Technology,3776.6,-347.4,4,0.11
1127,2026-01-31,1028,Michael Lee,East,Home Office,Chair,Office Supplies,2525.17,965.4,12,0.04
1128,2026-02-01,1148,Michael Lee,West,Home Office,Mobile,Furniture,682.67,733.77,13,0.24
1129,2026-02-02,1266,Ayesha Noor,North,Corporate,Desk,Office Supplies,2932.08,-494.18,2,0.26
1130,2026-02-03,1295,Ali Khan,South,Corporate,Printer,Office Supplies,1534.38,-481.16,10,0.41
1131,2026-02-04,1010,John Smith,West,Corporate,Printer,Technology,220.3,1117.59,1,0.22
1132,2026-02-05,1163,Ali Khan,North,Home Office,Laptop,Office Supplies,3192.9,18.8,4,0.29
1133,2026-02-06,1112,Ayesha Noor,South,Consumer,Tablet,Office Supplies,4301.72,772.27,9,0.26
1134,2026-02-07,1186,John Smith,East,Home Office,Chair,Furniture,1756.61,408.43,12,0.02
1135,2026-02-08,1294,Michael Lee,South,Corporate,Mobile,Technology,1981.96,1226.86,9,0.31
1136,2026-02-09,1231,Ayesha Noor,West,Corporate,Laptop,Technology,4460.56,1333.92,4,0.41
1137,2026-02-10,1226,Michael Lee,East,Home Office,Chair,Furniture,4077.36,1493.62,9,0.08
1138,2026-02-11,1097,Sara Ahmed,North,Corporate,Desk,Office Supplies,3589.02,-192.63,12,0.3
1139,2026-02-12,1054,Fatima Zahra,East,Home Office,Printer,Technology,1281.55,1225.93,6,0.3
1140,2026-02-13,1110,Ayesha Noor,North,Corporate,Headphones,Technology,4555.57,32.04,1,0.08
1141,2026-02-14,1151,Sara Ahmed,North,Consumer,Mobile,Office Supplies,814.36,681.63,10,0.06
1142,2026-02-15,1245,Ayesha Noor,South,Consumer,Headphones,Office Supplies,3152.51,511.55,13,0.49
1143,2026-02-16,1068,Ayesha Noor,South,Corporate,Printer,Technology,192.57,-464.02,14,0.2
1144,2026-02-17,1288,Sara Ahmed,South,Home Office,Tablet,Office Supplies,3236.41,1365.54,6,0.11
1145,2026-02-18,1249,John Smith,West,Consumer,Tablet,Technology,1421.86,-343.35,9,0.09
1146,2026-02-19,1035,Ali Khan,West,Home Office,Headphones,Office Supplies,2275.9,876.44,13,0.33
1147,2026-02-20,1238,Michael Lee,South,Corporate,Desk,Office Supplies,1759.06,1070.01,2,0.3
1148,2026-02-21,1147,Ayesha Noor,West,Home Office,Chair,Furniture,905.15,1090.58,6,0.32
1149,2026-02-22,1226,Michael Lee,East,Consumer,Desk,Office Supplies,3128.8,-229.01,2,0.04
1150,2026-02-23,1243,Fatima Zahra,East,Home Office,Headphones,Furniture,4415.78,395.14,4,0.45
1151,2026-02-24,1200,Sara Ahmed,West,Home Office,Desk,Office Supplies,4797.47,1158.86,8,0.19
1152,2026-02-25,1153,Michael Lee,West,Corporate,Printer,Technology,1002.11,105.36,13,0.16
1153,2026-02-26,1072,Sara Ahmed,East,Corporate,Mobile,Technology,3601.0,435.5,7,0.23
1154,2026-02-27,1200,Michael Lee,North,Corporate,Desk,Office Supplies,3338.48,45.59,11,0.2
1155,2026-02-28,1295,Ali Khan,East,Consumer,Printer,Office Supplies,1749.72,427.1,12,0.43
1156,2026-03-01,1016,Ali Khan,East,Consumer,Mobile,Technology,144.54,1275.68,13,0.46
1157,2026-03-02,1128,Ali Khan,West,Corporate,Tablet,Office Supplies,3464.47,410.25,9,0.15
1158,2026-03-03,1216,Ali Khan,East,Corporate,Chair,Furniture,4730.2,611.82,7,0.43
1159,2026-03-04,1060,Ali Khan,West,Consumer,Headphones,Furniture,3178.99,307.95,1,0.39
1160,2026-03-05,1103,Ali Khan,West,Consumer,Tablet,Furniture,2204.7,420.23,2,0.47
1161,2026-03-06,1041,Sara Ahmed,South,Consumer,Chair,Furniture,2649.51,-469.65,6,0.12
1162,2026-03-07,1024,Ayesha Noor,East,Consumer,Tablet,Furniture,1038.16,67.49,7,0.29
1163,2026-03-08,1038,Michael Lee,North,Corporate,Laptop,Office Supplies,3765.19,373.16,3,0.14
1164,2026-03-09,1290,Ali Khan,South,Consumer,Tablet,Office Supplies,3744.78,767.59,9,0.41
1165,2026-03-10,1130,Sara Ahmed,West,Corporate,Printer,Furniture,770.31,400.1,13,0.0
1166,2026-03-11,1228,Sara Ahmed,West,Home Office,Mobile,Office Supplies,4395.99,175.63,7,0.28
1167,2026-03-12,1107,Sara Ahmed,North,Home Office,Tablet,Office Supplies,1382.49,276.2,14,0.17
1168,2026-03-13,1171,Ayesha Noor,West,Consumer,Desk,Furniture,4912.17,-15.41,6,0.16
1169,2026-03-14,1101,Michael Lee,East,Home Office,Chair,Office Supplies,1945.37,1348.99,13,0.32
1170,2026-03-15,1011,Ayesha Noor,South,Home Office,Tablet,Office Supplies,930.53,543.49,6,0.43
1171,2026-03-16,1274,John Smith,West,Home Office,Mobile,Office Supplies,1791.01,-473.18,1,0.3
1172,2026-03-17,1100,Sara Ahmed,West,Consumer,Printer,Furniture,2228.89,-461.11,13,0.43
1173,2026-03-18,1043,John Smith,North,Consumer,Laptop,Office Supplies,393.07,1445.92,5,0.13
1174,2026-03-19,1016,Fatima Zahra,East,Home Office,Chair,Technology,2912.18,-57.1,10,0.26
1175,2026-03-20,1056,Ali Khan,West,Corporate,Headphones,Technology,3008.28,1111.22,3,0.23
1176,2026-03-21,1011,Ali Khan,North,Home Office,Mobile,Furniture,3707.71,-383.45,7,0.01
1177,2026-03-22,1079,Ayesha Noor,West,Consumer,Headphones,Technology,194.39,1342.33,10,0.28
1178,2026-03-23,1215,Michael Lee,North,Consumer,Mobile,Furniture,2729.13,1248.83,3,0.33
1179,2026-03-24,1263,John Smith,North,Consumer,Mobile,Technology,311.89,642.19,5,0.3
1180,2026-03-25,1148,Michael Lee,East,Home Office,Printer,Technology,3520.66,-482.0,7,0.37
1181,2026-03-26,1080,Ayesha Noor,West,Corporate,Printer,Technology,325.85,15.62,14,0.29
1182,2026-03-27,1214,Ali Khan,East,Consumer,Printer,Furniture,4563.05,313.65,3,0.03
1183,2026-03-28,1197,Michael Lee,North,Consumer,Tablet,Furniture,3525.31,420.13,13,0.06
1184,2026-03-29,1199,Michael Lee,South,Home Office,Desk,Office Supplies,2561.58,95.36,13,0.3
1185,2026-03-30,1024,Ali Khan,West,Corporate,Mobile,Furniture,2235.44,-434.1,10,0.14
1186,2026-03-31,1088,John Smith,South,Home Office,Chair,Technology,696.83,680.25,2,0.04
1187,2026-04-01,1267,Ali Khan,West,Consumer,Headphones,Technology,1490.45,548.31,6,0.21
1188,2026-04-02,1142,Michael Lee,East,Corporate,Printer,Furniture,4351.35,66.0,8,0.28
1189,2026-04-03,1058,John Smith,East,Corporate,Tablet,Furniture,4527.04,-424.05,4,0.16
1190,2026-04-04,1025,John Smith,East,Consumer,Printer,Furniture,53.7,1489.19,9,0.36
1191,2026-04-05,1046,Ali Khan,East,Corporate,Headphones,Office Supplies,2990.98,463.97,12,0.32
1192,2026-04-06,1287,Michael Lee,East,Corporate,Headphones,Technology,3610.54,1012.01,12,0.17
1193,2026-04-07,1265,Ayesha Noor,South,Home Office,Mobile,Office Supplies,3112.8,404.63,8,0.38
1194,2026-04-08,1015,Michael Lee,East,Consumer,Printer,Office Supplies,454.31,-413.66,7,0.32
1195,2026-04-09,1198,Sara Ahmed,North,Consumer,Headphones,Technology,1127.74,119.2,14,0.32
1196,2026-04-10,1281,Fatima Zahra,North,Consumer,Desk,Technology,1289.18,140.22,7,0.28
1197,2026-04-11,1085,Ayesha Noor,South,Consumer,Desk,Furniture,4167.04,1176.71,3,0.01
1198,2026-04-12,1249,John Smith,West,Consumer,Printer,Furniture,2342.84,808.46,14,0.35
1199,2026-04-13,1269,Ayesha Noor,North,Corporate,Tablet,Office Supplies,2459.8,50.86,6,0.19
1200,2026-04-14,1116,John Smith,West,Home Office,Headphones,Furniture,4677.72,1435.48,13,0.47
